Virtual User Script started at: 26-08-2020 18:27:32
Starting action vuser_init.
Web Turbo Replay of LoadRunner 2020.0.0 for Windows 10; build 793 (Nov 27 2019 19:51:20)  	[MsgId: MMSG-26983]
Action.c(3753): Registering web_url("esignOverlayTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3762): web_url("imageStampOverlayTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3762): Registering web_url("imageStampOverlayTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3771): web_url("redactionReason.json_3") started  	[MsgId: MMSG-26355]
Action.c(3771): Registering web_url("redactionReason.json_3") was successful  	[MsgId: MMSG-26390]
Action.c(3780): web_url("overwriteOverlayTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3780): Registering web_url("overwriteOverlayTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3789): web_url("pageRedactionOverlayTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3789): Registering web_url("pageRedactionOverlayTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3798): web_url("printOverlayTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3798): Registering web_url("printOverlayTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3807): web_url("redactionReasonTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3807): Registering web_url("redactionReasonTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3816): web_url("viewerTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3816): Registering web_url("viewerTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3825): web_url("unsavedChangesOverlayTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3825): Registering web_url("unsavedChangesOverlayTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3834): web_url("fetchReferenceData") started  	[MsgId: MMSG-26355]
Action.c(3834): Registering web_url("fetchReferenceData") was successful  	[MsgId: MMSG-26390]
Action.c(3843): web_url("product_template.hbs") started  	[MsgId: MMSG-26355]
Action.c(3843): Registering web_url("product_template.hbs") was successful  	[MsgId: MMSG-26390]
Action.c(3850): web_url("commentTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3850): Registering web_url("commentTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3861): web_url("product_browser.hbs") started  	[MsgId: MMSG-26355]
Action.c(3861): Registering web_url("product_browser.hbs") was successful  	[MsgId: MMSG-26390]
Action.c(3868): web_url("meddra_template.hbs") started  	[MsgId: MMSG-26355]
Action.c(3868): Registering web_url("meddra_template.hbs") was successful  	[MsgId: MMSG-26390]
Action.c(3875): web_url("meddra_browser.hbs") started  	[MsgId: MMSG-26355]
Action.c(3875): Registering web_url("meddra_browser.hbs") was successful  	[MsgId: MMSG-26390]
Action.c(3882): web_url("study_template.hbs") started  	[MsgId: MMSG-26355]
Action.c(3882): Registering web_url("study_template.hbs") was successful  	[MsgId: MMSG-26390]
Action.c(3889): web_url("study_browser.hbs") started  	[MsgId: MMSG-26355]
Action.c(3889): Registering web_url("study_browser.hbs") was successful  	[MsgId: MMSG-26390]
Action.c(3898): web_url("hyperlinkMenuTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3898): Registering web_url("hyperlinkMenuTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3907): web_url("copyOverlayTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(3907): Registering web_url("copyOverlayTemplate.html_3") was successful  	[MsgId: MMSG-26390]
Action.c(3919): web_url("loadServerTime_3") started  	[MsgId: MMSG-26355]
Action.c(3919): Registering web_url("loadServerTime_3") was successful  	[MsgId: MMSG-26390]
Action.c(3928): web_url("getIngredients") started  	[MsgId: MMSG-26355]
Action.c(3928): Registering web_url("getIngredients") was successful  	[MsgId: MMSG-26390]
Action.c(3940): web_url("fetchAllUser") started  	[MsgId: MMSG-26355]
Action.c(3940): Registering web_url("fetchAllUser") was successful  	[MsgId: MMSG-26390]
Action.c(3949): web_url("referenceData_2") started  	[MsgId: MMSG-26355]
Action.c(3949): Registering web_url("referenceData_2") was successful  	[MsgId: MMSG-26390]
Action.c(3958): web_url("referenceData_3") started  	[MsgId: MMSG-26355]
Action.c(3958): Registering web_url("referenceData_3") was successful  	[MsgId: MMSG-26390]
Action.c(3967): web_url("getKaseMedDraHierarchyStored") started  	[MsgId: MMSG-26355]
Action.c(3967): Registering web_url("getKaseMedDraHierarchyStored") was successful  	[MsgId: MMSG-26390]
Action.c(3976): web_url("getActionViewList_2") started  	[MsgId: MMSG-26355]
Action.c(3976): Registering web_url("getActionViewList_2") was successful  	[MsgId: MMSG-26390]
Action.c(3985): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(3985): web_concurrent_end was successful, 51077 body bytes, 9436 header bytes, 555 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(3987): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(3987): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(3990): web_add_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(3990): web_add_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(3993): web_add_auto_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(3993): web_add_auto_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(3996): web_custom_request("fuqListForCase") started  	[MsgId: MMSG-26355]
Action.c(3996): web_custom_request("fuqListForCase") was successful, 80 body bytes, 250 header bytes, 21 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4011): web_custom_request("taskListForCase") started  	[MsgId: MMSG-26355]
Action.c(4011): web_custom_request("taskListForCase") was successful, 96 body bytes, 250 header bytes, 21 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4034): web_url("fetchAllTemplates") started  	[MsgId: MMSG-26355]
Action.c(4034): web_url("fetchAllTemplates") was successful, 14171 body bytes, 243 header bytes, 206 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4043): web_url("printTemplate.html_3") started  	[MsgId: MMSG-26355]
Action.c(4043): web_url("printTemplate.html_3") was successful, 2933 body bytes, 348 header bytes  	[MsgId: MMSG-26386]
Action.c(4054): Notify: Transaction "ViewCaseFCE_07_ViewCase_FCE_5Prod10Events" ended with a "Pass" status (Duration: 9.1885 Wasted Time: 0.4489).
Action.c(4058): Notify: Transaction "ViewCaseFCE_08_Back" started.
Action.c(4060): web_concurrent_start started  	[MsgId: MMSG-26355]
Action.c(4060): web_concurrent_start was successful  	[MsgId: MMSG-26392]
Action.c(4062): web_url("en-US.json_4") started  	[MsgId: MMSG-26355]
Action.c(4062): Registering web_url("en-US.json_4") was successful  	[MsgId: MMSG-26390]
Action.c(4071): web_url("predefinedSearch.json_4") started  	[MsgId: MMSG-26355]
Action.c(4071): Registering web_url("predefinedSearch.json_4") was successful  	[MsgId: MMSG-26390]
Action.c(4080): web_url("downloadOverlayTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4080): Registering web_url("downloadOverlayTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4089): web_url("redactionReason.json_4") started  	[MsgId: MMSG-26355]
Action.c(4089): Registering web_url("redactionReason.json_4") was successful  	[MsgId: MMSG-26390]
Action.c(4098): web_url("hyperlinkMenuTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4098): Registering web_url("hyperlinkMenuTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4107): web_url("imageStampOverlayTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4107): Registering web_url("imageStampOverlayTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4116): web_url("esignOverlayTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4116): Registering web_url("esignOverlayTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4125): web_url("pageRedactionOverlayTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4125): Registering web_url("pageRedactionOverlayTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4134): web_url("printOverlayTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4134): Registering web_url("printOverlayTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4143): web_url("redactionReasonTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4143): Registering web_url("redactionReasonTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4152): web_url("viewerTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4152): Registering web_url("viewerTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4161): web_url("unsavedChangesOverlayTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4161): Registering web_url("unsavedChangesOverlayTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4170): web_url("2_6") started  	[MsgId: MMSG-26355]
Action.c(4170): Registering web_url("2_6") was successful  	[MsgId: MMSG-26390]
Action.c(4182): web_url("loadServerTime_4") started  	[MsgId: MMSG-26355]
Action.c(4182): Registering web_url("loadServerTime_4") was successful  	[MsgId: MMSG-26390]
Action.c(4194): web_url("copyOverlayTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4194): Registering web_url("copyOverlayTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4203): web_url("printTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4203): Registering web_url("printTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4212): web_url("commentTemplate.html_4") started  	[MsgId: MMSG-26355]
Action.c(4212): Registering web_url("commentTemplate.html_4") was successful  	[MsgId: MMSG-26390]
Action.c(4221): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(4221): web_concurrent_end was successful, 20472 body bytes, 5806 header bytes, 63 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4223): web_add_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(4223): web_add_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(4226): web_add_auto_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(4226): web_add_auto_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(4229): web_submit_data("saveState_7") started  	[MsgId: MMSG-26355]
Action.c(4229): web_submit_data("saveState_7") was successful, 41 body bytes, 243 header bytes, 21 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4259): web_submit_data("2_7") started  	[MsgId: MMSG-26355]
Action.c(4259): web_submit_data("2_7") was successful, 1552 body bytes, 250 header bytes, 36 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4739): web_remove_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(4739): Previous automatically added web header for "Origin" removed  	[MsgId: MMSG-26587]
Action.c(4739): web_remove/revert_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(4741): web_remove_auto_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(4741): Previous automatically added web header for "X-CSRF-TOKEN" removed  	[MsgId: MMSG-26587]
Action.c(4741): web_remove/revert_auto_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(4743): web_url("getActionViewList_3") started  	[MsgId: MMSG-26355]
Action.c(4743): web_url("getActionViewList_3") was successful, 1212 body bytes, 250 header bytes, 35 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4752): web_add_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(4752): web_add_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(4755): web_add_auto_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(4755): web_add_auto_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(4758): web_submit_data("saveState_8") started  	[MsgId: MMSG-26355]
Action.c(4758): web_submit_data("saveState_8") was successful, 41 body bytes, 243 header bytes, 21 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4788): Notify: Transaction "ViewCaseFCE_08_Back" ended with a "Pass" status (Duration: 5.4611 Wasted Time: 0.2128).
Action.c(4793): Notify: Transaction "ViewCaseFCE_ClearFilter" started.
Action.c(4795): web_custom_request("saveState_9") started  	[MsgId: MMSG-26355]
Action.c(4795): web_custom_request("saveState_9") was successful, 41 body bytes, 243 header bytes, 21 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(4809): web_submit_data("2_8") started  	[MsgId: MMSG-26355]
Action.c(4809): web_submit_data("2_8") was successful, 11072 body bytes, 250 header bytes, 169 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(5289): web_submit_data("saveState_10") started  	[MsgId: MMSG-26355]
Action.c(5289): web_submit_data("saveState_10") was successful, 41 body bytes, 243 header bytes, 21 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(5319): Notify: Transaction "ViewCaseFCE_ClearFilter" ended with a "Pass" status (Duration: 2.4954 Wasted Time: 0.0850).
Action.c(5323): Notify: Transaction "ViewCaseFCE_09_NavigateToPVAdmin" started.
Action.c(5326): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(5326): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(5330): web_url("10.100.22.34:8083") started  	[MsgId: MMSG-26355]
Action.c(5330): Registered web_reg_find successful for "Text=Welcome to PV Admin" (count=3)  	[MsgId: MMSG-26364]
Action.c(5330): web_url("10.100.22.34:8083") was successful, 3269 body bytes, 265 header bytes, 63 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(5341): web_url("en.json_2") started  	[MsgId: MMSG-26355]
Action.c(5341): web_url("en.json_2") was successful, 725 body bytes, 317 header bytes  	[MsgId: MMSG-26386]
Action.c(5348): Notify: Transaction "ViewCaseFCE_09_NavigateToPVAdmin" ended with a "Pass" status (Duration: 2.0149 Wasted Time: 0.0504).
Action.c(5352): Notify: Transaction "ViewCaseFCE_10_Logout" started.
Action.c(5354): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(5354): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(5358): web_url("Logout") started  	[MsgId: MMSG-26355]
Action.c(5358): Redirecting "http://10.100.22.34:8083/logout" (redirection depth is 0)  	[MsgId: MMSG-26694]
Action.c(5358): To location "http://10.100.22.34:8083/logoff"  	[MsgId: MMSG-26693]
Action.c(5358): Redirecting "http://10.100.22.34:8083/logoff" (redirection depth is 1)  	[MsgId: MMSG-26694]
Action.c(5358): To location "http://10.100.22.34:8083/external"  	[MsgId: MMSG-26693]
Action.c(5358): Registered web_reg_find successful for "Text=Login" (count=1)  	[MsgId: MMSG-26364]
Action.c(5358): web_url("Logout") was successful, 1178 body bytes, 748 header bytes, 35 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(5367): Notify: Transaction "ViewCaseFCE_10_Logout" ended with a "Pass" status (Duration: 1.5841 Wasted Time: 0.0355).
Ending action Action.
Ending iteration 2.
Ending Vuser...
Starting action vuser_end.
Ending action vuser_end.
Vuser Terminated.
